Triplet_ID,PDB_ID,Common,V1,V2,region_common_V1,region_common_V2
1,6ted,O00267,P63272,Q92541,O00267:Z(176-781) | P63272:Y(2-117),O00267:Z(176-781) | Q92541:R(353-600)
149,6q0r,Q66K64,Q14498,Q16531,Q66K64:C(383-600) | Q14498:D(248-329),Q66K64:C(383-600) | Q16531:A(1-1140)
149,6sj7,Q66K64,Q14498,Q16531,Q66K64:A(34-600) | Q14498:C(250-328),Q66K64:A(34-600) | Q16531:B(1-1140)
150,7dvq,Q6P2Q9,O75533,O43660,Q6P2Q9:A(27-2335) | O75533:1(351-1304),Q6P2Q9:A(27-2335) | O43660:T(184-503)
150,6ff4,Q6P2Q9,O75533,O43660,Q6P2Q9:A(26-2316) | O75533:u(398-1304),Q6P2Q9:A(26-2316) | O43660:D(181-500)
150,6ff7,Q6P2Q9,O75533,O43660,Q6P2Q9:A(26-2316) | O75533:u(398-1304),Q6P2Q9:A(26-2316) | O43660:D(181-500)
150,5z58,Q6P2Q9,O75533,O43660,Q6P2Q9:A(25-2335) | O75533:1(250-1304),Q6P2Q9:A(25-2335) | O43660:T(184-496)
150,7abi,Q6P2Q9,O75533,O43660,Q6P2Q9:A(63-2318) | O75533:u(311-1304),Q6P2Q9:A(63-2318) | O43660:G(181-500)
151,6mzc,Q7Z7C8,O00268,Q6P1X5,Q7Z7C8:K(28-229) | O00268:E(870-971),Q7Z7C8:K(28-229) | Q6P1X5:B(20-987)
151,6mzm,Q7Z7C8,O00268,Q6P1X5,Q7Z7C8:K(28-229) | O00268:D(870-1007),Q7Z7C8:K(28-229) | Q6P1X5:B(20-987)
151,6mzl,Q7Z7C8,O00268,Q6P1X5,Q7Z7C8:K(28-229) | O00268:E(870-971),Q7Z7C8:K(28-229) | Q6P1X5:B(20-987)
152,5oom,Q7Z7H8,Q96EL3,Q9NX20,Q7Z7H8:I(30-197) | Q96EL3:k(13-96),Q7Z7H8:I(30-197) | Q9NX20:N(47-251)
152,5ool,Q7Z7H8,Q96EL3,Q9NX20,Q7Z7H8:I(30-197) | Q96EL3:k(13-96),Q7Z7H8:I(30-197) | Q9NX20:N(47-251)
152,3j7y,Q7Z7H8,Q96EL3,Q9NX20,Q7Z7H8:I(30-197) | Q96EL3:k(13-96),Q7Z7H8:I(30-197) | Q9NX20:N(47-251)
153,5oom,Q8IXM3,Q16540,Q9BQ48,Q8IXM3:9(15-137) | Q16540:U(2-153),Q8IXM3:9(15-137) | Q9BQ48:2(50-92)
153,5ool,Q8IXM3,Q16540,Q9BQ48,Q8IXM3:9(15-137) | Q16540:U(2-153),Q8IXM3:9(15-137) | Q9BQ48:2(48-92)
153,3j7y,Q8IXM3,Q16540,Q9BQ48,Q8IXM3:9(15-137) | Q16540:U(2-112),Q8IXM3:9(15-137) | Q9BQ48:2(50-92)
154,6sb0,Q8N122,Q7L523,P42345,Q8N122:Y(18-1331) | Q7L523:C(4-301),Q8N122:Y(18-1331) | P42345:A(386-2549)
154,6sb0,Q8N122,Q7L523,P42345,Q8N122:Y(18-1331) | Q7L523:C(4-301),Q8N122:Y(18-1331) | P42345:B(386-2549)
154,6sb0,Q8N122,Q7L523,P42345,Q8N122:Y(18-1331) | Q7L523:C(4-301),Q8N122:N(18-1331) | P42345:B(386-2549)
154,6sb0,Q8N122,Q7L523,P42345,Q8N122:Y(18-1331) | Q7L523:C(4-301),Q8N122:N(18-1331) | P42345:A(386-2549)
154,6sb0,Q8N122,Q7L523,P42345,Q8N122:N(18-1331) | Q7L523:I(4-301),Q8N122:Y(18-1331) | P42345:A(386-2549)
154,6sb0,Q8N122,Q7L523,P42345,Q8N122:N(18-1331) | Q7L523:I(4-301),Q8N122:Y(18-1331) | P42345:B(386-2549)
154,6sb0,Q8N122,Q7L523,P42345,Q8N122:N(18-1331) | Q7L523:I(4-301),Q8N122:N(18-1331) | P42345:B(386-2549)
154,6sb0,Q8N122,Q7L523,P42345,Q8N122:N(18-1331) | Q7L523:I(4-301),Q8N122:N(18-1331) | P42345:A(386-2549)
154,6sb2,Q8N122,Q7L523,P42345,Q8N122:N(18-1331) | Q7L523:I(4-301),Q8N122:Y(18-1331) | P42345:A(386-2549)
154,6sb2,Q8N122,Q7L523,P42345,Q8N122:N(18-1331) | Q7L523:I(4-301),Q8N122:N(18-1331) | P42345:B(386-2549)
154,6sb2,Q8N122,Q7L523,P42345,Q8N122:N(18-1331) | Q7L523:I(4-301),Q8N122:Y(18-1331) | P42345:B(386-2549)
154,6sb2,Q8N122,Q7L523,P42345,Q8N122:N(18-1331) | Q7L523:I(4-301),Q8N122:N(18-1331) | P42345:A(386-2549)
154,6sb2,Q8N122,Q7L523,P42345,Q8N122:Y(18-1331) | Q7L523:C(4-301),Q8N122:Y(18-1331) | P42345:A(386-2549)
154,6sb2,Q8N122,Q7L523,P42345,Q8N122:Y(18-1331) | Q7L523:C(4-301),Q8N122:N(18-1331) | P42345:B(386-2549)
154,6sb2,Q8N122,Q7L523,P42345,Q8N122:Y(18-1331) | Q7L523:C(4-301),Q8N122:Y(18-1331) | P42345:B(386-2549)
154,6sb2,Q8N122,Q7L523,P42345,Q8N122:Y(18-1331) | Q7L523:C(4-301),Q8N122:N(18-1331) | P42345:A(386-2549)
155,7ado,Q8N4V1,Q9BV81,Q8N766,Q8N4V1:E(4-100) | Q9BV81:F(11-110),Q8N4V1:E(4-100) | Q8N766:A(23-993)
155,6ww7,Q8N4V1,Q9BV81,Q8N766,Q8N4V1:E(3-103) | Q9BV81:F(12-110),Q8N4V1:E(3-103) | Q8N766:A(24-993)
155,7adp,Q8N4V1,Q9BV81,Q8N766,Q8N4V1:E(4-100) | Q9BV81:F(11-110),Q8N4V1:E(4-100) | Q8N766:A(26-993)
156,3j7y,Q8N5N7,Q9P015,Q8N983,Q8N5N7:h(56-158) | Q9P015:M(10-296),Q8N5N7:h(56-158) | Q8N983:b(2-149)
157,6xt9,Q8NFJ9,A8MTZ0,Q3SYG4,Q8NFJ9:A(21-587) | A8MTZ0:J(26-80),Q8NFJ9:A(21-587) | Q3SYG4:I(9-800)
158,5oom,Q8TAE8,O75394,Q13084,Q8TAE8:q(25-152) | O75394:1(14-65),Q8TAE8:q(25-152) | Q13084:X(2-244)
158,5ool,Q8TAE8,O75394,Q13084,Q8TAE8:q(25-152) | O75394:1(14-65),Q8TAE8:q(25-152) | Q13084:X(2-244)
158,3j7y,Q8TAE8,O75394,Q13084,Q8TAE8:q(25-152) | O75394:1(14-65),Q8TAE8:q(25-152) | Q13084:X(2-244)
159,7ay1,Q8TAF3,Q9NVI1,O94782,Q8TAF3:E(13-675) | Q9NVI1:A(171-1297),Q8TAF3:E(13-675) | O94782:D(75-785)
160,6s7t,Q8TCJ2,P04843,Q9H0U3,Q8TCJ2:A(63-815) | P04843:E(29-464),Q8TCJ2:A(63-815) | Q9H0U3:H(215-335)
161,5o9z,Q8WWY3,O94906,P55769,Q8WWY3:H(36-448) | O94906:G(96-941),Q8WWY3:H(36-448) | P55769:O(3-128)
162,6iyc,Q92542,P05067,Q96BI3,Q92542:A(34-700) | P05067:E(688-726),Q92542:A(34-700) | Q96BI3:C(2-244)
163,6tgc,Q92608,P63000,Q92556,Q92608:D(1-1620) | P63000:F(1-177),Q92608:A(1-1620) | Q92556:B(5-726)
163,6tgc,Q92608,P63000,Q92556,Q92608:D(1-1620) | P63000:F(1-177),Q92608:D(1-1620) | Q92556:E(5-726)
163,6tgc,Q92608,P63000,Q92556,Q92608:A(1-1620) | P63000:C(1-177),Q92608:A(1-1620) | Q92556:B(5-726)
163,6tgc,Q92608,P63000,Q92556,Q92608:A(1-1620) | P63000:C(1-177),Q92608:D(1-1620) | Q92556:E(5-726)
164,2lxt,Q92793,P16220,Q03164,Q92793:A(587-673) | P16220:C(102-135),Q92793:A(587-673) | Q03164:B(2840-2858)
165,6x59,Q93079,Q99878,Q96KK5,Q93079:D(31-125) | Q99878:C(11-118),Q93079:D(31-125) | Q96KK5:C(11-118)
165,6x59,Q93079,Q99878,Q96KK5,Q93079:D(31-125) | Q99878:C(11-118),Q93079:H(32-125) | Q96KK5:G(11-117)
165,6x59,Q93079,Q99878,Q96KK5,Q93079:H(32-125) | Q99878:G(11-117),Q93079:D(31-125) | Q96KK5:C(11-118)
165,6x59,Q93079,Q99878,Q96KK5,Q93079:H(32-125) | Q99878:G(11-117),Q93079:H(32-125) | Q96KK5:G(11-117)
165,7joa,Q93079,Q99878,Q96KK5,Q93079:H(32-125) | Q99878:G(11-119),Q93079:D(32-125) | Q96KK5:C(11-119)
165,7joa,Q93079,Q99878,Q96KK5,Q93079:H(32-125) | Q99878:G(11-119),Q93079:H(32-125) | Q96KK5:G(11-119)
165,7jo9,Q93079,Q99878,Q96KK5,Q93079:D(32-125) | Q99878:C(11-119),Q93079:D(32-125) | Q96KK5:C(11-119)
165,7jo9,Q93079,Q99878,Q96KK5,Q93079:D(32-125) | Q99878:C(11-119),Q93079:H(32-125) | Q96KK5:G(11-119)
165,7jo9,Q93079,Q99878,Q96KK5,Q93079:H(32-125) | Q99878:G(11-119),Q93079:D(32-125) | Q96KK5:C(11-119)
165,7jo9,Q93079,Q99878,Q96KK5,Q93079:H(32-125) | Q99878:G(11-119),Q93079:H(32-125) | Q96KK5:G(11-119)
165,7joa,Q93079,Q99878,Q96KK5,Q93079:D(32-125) | Q99878:C(11-119),Q93079:D(32-125) | Q96KK5:C(11-119)
165,7joa,Q93079,Q99878,Q96KK5,Q93079:D(32-125) | Q99878:C(11-119),Q93079:H(32-125) | Q96KK5:G(11-119)
165,6rny,Q93079,Q99878,Q96KK5,Q93079:D(33-126) | Q99878:C(10-119),Q93079:D(33-126) | Q96KK5:C(10-119)
165,6rny,Q93079,Q99878,Q96KK5,Q93079:D(33-126) | Q99878:C(10-119),Q93079:H(33-126) | Q96KK5:G(10-119)
165,6rny,Q93079,Q99878,Q96KK5,Q93079:H(33-126) | Q99878:G(10-119),Q93079:D(33-126) | Q96KK5:C(10-119)
165,6rny,Q93079,Q99878,Q96KK5,Q93079:H(33-126) | Q99878:G(10-119),Q93079:H(33-126) | Q96KK5:G(10-119)
165,6r0c,Q93079,Q99878,Q96KK5,Q93079:H(33-125) | Q99878:G(15-119),Q93079:H(33-125) | Q96KK5:G(15-119)
165,6r0c,Q93079,Q99878,Q96KK5,Q93079:H(33-125) | Q99878:G(15-119),Q93079:D(33-125) | Q96KK5:C(17-119)
165,6r0c,Q93079,Q99878,Q96KK5,Q93079:D(33-125) | Q99878:C(17-119),Q93079:H(33-125) | Q96KK5:G(15-119)
165,6r0c,Q93079,Q99878,Q96KK5,Q93079:D(33-125) | Q99878:C(17-119),Q93079:D(33-125) | Q96KK5:C(17-119)
165,6fml,Q93079,Q99878,Q96KK5,Q93079:T(32-126) | Q99878:S(13-119),Q93079:T(32-126) | Q96KK5:S(13-119)
165,6fml,Q93079,Q99878,Q96KK5,Q93079:T(32-126) | Q99878:S(13-119),Q93079:P(32-126) | Q96KK5:O(17-120)
165,6fml,Q93079,Q99878,Q96KK5,Q93079:P(32-126) | Q99878:O(17-120),Q93079:T(32-126) | Q96KK5:S(13-119)
165,6fml,Q93079,Q99878,Q96KK5,Q93079:P(32-126) | Q99878:O(17-120),Q93079:P(32-126) | Q96KK5:O(17-120)
165,6x5a,Q93079,Q99878,Q96KK5,Q93079:D(31-125) | Q99878:C(11-118),Q93079:D(31-125) | Q96KK5:C(11-118)
165,6x5a,Q93079,Q99878,Q96KK5,Q93079:D(31-125) | Q99878:C(11-118),Q93079:H(32-125) | Q96KK5:G(11-117)
165,6x5a,Q93079,Q99878,Q96KK5,Q93079:H(32-125) | Q99878:G(11-117),Q93079:D(31-125) | Q96KK5:C(11-118)
165,6x5a,Q93079,Q99878,Q96KK5,Q93079:H(32-125) | Q99878:G(11-117),Q93079:H(32-125) | Q96KK5:G(11-117)
165,6xjd,Q93079,Q99878,Q96KK5,Q93079:D(31-125) | Q99878:C(11-118),Q93079:D(31-125) | Q96KK5:C(11-118)
165,6xjd,Q93079,Q99878,Q96KK5,Q93079:D(31-125) | Q99878:C(11-118),Q93079:H(32-125) | Q96KK5:G(11-117)
165,6xjd,Q93079,Q99878,Q96KK5,Q93079:H(32-125) | Q99878:G(11-117),Q93079:D(31-125) | Q96KK5:C(11-118)
165,6xjd,Q93079,Q99878,Q96KK5,Q93079:H(32-125) | Q99878:G(11-117),Q93079:H(32-125) | Q96KK5:G(11-117)
166,6ahu,Q969H6,Q99575,O95059,Q969H6:E(2-148) | Q99575:B(100-1024),Q969H6:E(2-148) | O95059:H(4-124)
166,6ahr,Q969H6,Q99575,O95059,Q969H6:E(2-148) | Q99575:B(100-1024),Q969H6:E(2-148) | O95059:H(4-124)
167,5oom,Q96DV4,Q9NZE8,Q9H0U6,Q96DV4:6(27-380) | Q9NZE8:3(94-188),Q96DV4:6(27-380) | Q9H0U6:P(39-179)
167,5ool,Q96DV4,Q9NZE8,Q9H0U6,Q96DV4:6(27-380) | Q9NZE8:3(94-188),Q96DV4:6(27-380) | Q9H0U6:P(39-179)
167,3j7y,Q96DV4,Q9NZE8,Q9H0U6,Q96DV4:6(27-380) | Q9NZE8:3(94-188),Q96DV4:6(27-380) | Q9H0U6:P(43-180)
168,6v9h,Q96DX5,Q15369,P12277,Q96DX5:C(25-294) | Q15369:D(18-112),Q96DX5:C(25-294) | P12277:A(6-381)
168,6v9h,Q96DX5,Q15369,P12277,Q96DX5:C(25-294) | Q15369:D(18-112),Q96DX5:C(25-294) | P12277:B(6-379)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:K(69-442) | Q16531:J(1-1140),Q96SW2:B(69-442) | Q13422:C(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:K(69-442) | Q16531:J(1-1140),Q96SW2:K(69-442) | Q13422:L(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:K(69-442) | Q16531:J(1-1140),Q96SW2:E(69-442) | Q13422:F(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:K(69-442) | Q16531:J(1-1140),Q96SW2:H(69-442) | Q13422:I(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:B(69-442) | Q16531:A(1-1140),Q96SW2:B(69-442) | Q13422:C(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:B(69-442) | Q16531:A(1-1140),Q96SW2:K(69-442) | Q13422:L(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:B(69-442) | Q16531:A(1-1140),Q96SW2:E(69-442) | Q13422:F(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:B(69-442) | Q16531:A(1-1140),Q96SW2:H(69-442) | Q13422:I(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:H(69-442) | Q16531:G(1-1140),Q96SW2:B(69-442) | Q13422:C(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:H(69-442) | Q16531:G(1-1140),Q96SW2:K(69-442) | Q13422:L(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:H(69-442) | Q16531:G(1-1140),Q96SW2:E(69-442) | Q13422:F(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:H(69-442) | Q16531:G(1-1140),Q96SW2:H(69-442) | Q13422:I(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:E(69-442) | Q16531:D(1-1140),Q96SW2:B(69-442) | Q13422:C(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:E(69-442) | Q16531:D(1-1140),Q96SW2:K(69-442) | Q13422:L(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:E(69-442) | Q16531:D(1-1140),Q96SW2:E(69-442) | Q13422:F(141-169)
169,6h0f,Q96SW2,Q16531,Q13422,Q96SW2:E(69-442) | Q16531:D(1-1140),Q96SW2:H(69-442) | Q13422:I(141-169)
170,4jpz,Q99250,P0DP23,P0DP24,Q99250:B(1788-1929) | P0DP23:C(7-149),Q99250:H(1788-1929) | P0DP24:I(7-149)
170,4jpz,Q99250,P0DP23,P0DP24,Q99250:B(1788-1929) | P0DP23:C(7-149),Q99250:B(1788-1929) | P0DP24:C(7-149)
170,4jpz,Q99250,P0DP23,P0DP24,Q99250:H(1788-1929) | P0DP23:I(7-149),Q99250:H(1788-1929) | P0DP24:I(7-149)
170,4jpz,Q99250,P0DP23,P0DP24,Q99250:H(1788-1929) | P0DP23:I(7-149),Q99250:B(1788-1929) | P0DP24:C(7-149)
170,6but,Q99250,P0DP23,P0DP24,Q99250:B(1901-1927) | P0DP23:A(2-149),Q99250:B(1901-1927) | P0DP24:A(2-149)
171,6id1,Q99459,O75934,Q96DI7,Q99459:L(6-795) | O75934:K(13-199),Q99459:L(6-795) | Q96DI7:E(54-356)
171,6id0,Q99459,O75934,Q96DI7,Q99459:L(6-795) | O75934:K(13-199),Q99459:L(6-795) | Q96DI7:E(54-356)
171,5mqf,Q99459,O75934,Q96DI7,Q99459:L(10-295) | O75934:K(13-225),Q99459:L(10-295) | Q96DI7:F(51-357)
172,4s3o,Q99496,P61077,Q86SE9,Q99496:B(10-116) | P61077:A(2-147),Q99496:B(10-116) | Q86SE9:C(6-101)
172,4s3o,Q99496,P61077,Q86SE9,Q99496:B(10-116) | P61077:A(2-147),Q99496:E(10-116) | Q86SE9:F(8-102)
172,4s3o,Q99496,P61077,Q86SE9,Q99496:E(10-116) | P61077:D(2-147),Q99496:B(10-116) | Q86SE9:C(6-101)
172,4s3o,Q99496,P61077,Q86SE9,Q99496:E(10-116) | P61077:D(2-147),Q99496:E(10-116) | Q86SE9:F(8-102)
173,7cgp,Q9BSF4,Q9Y5J7,Q53H12,Q9BSF4:C(21-244) | Q9Y5J7:L(5-82),Q9BSF4:C(21-244) | Q53H12:B(23-415)
173,7cgp,Q9BSF4,Q9Y5J7,Q53H12,Q9BSF4:C(21-244) | Q9Y5J7:D(13-78),Q9BSF4:C(21-244) | Q53H12:B(23-415)
173,7cgp,Q9BSF4,Q9Y5J7,Q53H12,Q9BSF4:C(21-244) | Q9Y5J7:F(13-75),Q9BSF4:C(21-244) | Q53H12:B(23-415)
174,6x0v,Q9BSJ2,Q96SN8,Q6P582,Q9BSJ2:F(5-103) | Q96SN8:H(58-92),Q9BSJ2:F(5-103) | Q6P582:E(35-80)
175,6r7i,Q9BT78,Q9H9Q2,P62877,Q9BT78:D(1-406) | Q9H9Q2:G(1-215),Q9BT78:D(1-406) | P62877:R(19-102)
175,6r7n,Q9BT78,Q9H9Q2,P62877,Q9BT78:D(1-406) | Q9H9Q2:G(1-215),Q9BT78:D(1-406) | P62877:R(17-102)
175,6r7f,Q9BT78,Q9H9Q2,P62877,Q9BT78:D(1-406) | Q9H9Q2:G(8-215),Q9BT78:D(1-406) | P62877:R(19-108)
175,6r6h,Q9BT78,Q9H9Q2,P62877,Q9BT78:D(1-406) | Q9H9Q2:G(9-214),Q9BT78:D(1-406) | P62877:R(17-102)
175,6r7h,Q9BT78,Q9H9Q2,P62877,Q9BT78:D(1-406) | Q9H9Q2:G(8-215),Q9BT78:D(1-406) | P62877:R(19-108)
176,7ae1,Q9BUI4,Q9H1D9,O14802,Q9BUI4:O(2-534) | Q9H1D9:P(171-316),Q9BUI4:O(2-534) | O14802:A(3-1390)
176,7d58,Q9BUI4,Q9H1D9,O14802,Q9BUI4:O(1-534) | Q9H1D9:P(169-316),Q9BUI4:O(1-534) | O14802:A(2-1388)
176,7ae3,Q9BUI4,Q9H1D9,O14802,Q9BUI4:O(2-534) | Q9H1D9:P(171-316),Q9BUI4:O(2-534) | O14802:A(3-1390)
176,7d59,Q9BUI4,Q9H1D9,O14802,Q9BUI4:O(1-534) | Q9H1D9:P(169-316),Q9BUI4:O(1-534) | O14802:A(2-1387)
176,7a6h,Q9BUI4,Q9H1D9,O14802,Q9BUI4:O(2-534) | Q9H1D9:P(171-316),Q9BUI4:O(2-534) | O14802:A(3-1390)
176,7du2,Q9BUI4,Q9H1D9,O14802,Q9BUI4:O(2-534) | Q9H1D9:P(186-315),Q9BUI4:O(2-534) | O14802:A(4-1376)
176,7aea,Q9BUI4,Q9H1D9,O14802,Q9BUI4:O(2-534) | Q9H1D9:P(171-316),Q9BUI4:O(2-534) | O14802:A(3-1390)
176,7dn3,Q9BUI4,Q9H1D9,O14802,Q9BUI4:O(2-534) | Q9H1D9:P(186-315),Q9BUI4:O(2-534) | O14802:A(4-1376)
176,7ast,Q9BUI4,Q9H1D9,O14802,Q9BUI4:X(4-532) | Q9H1D9:Z(174-253),Q9BUI4:X(4-532) | O14802:N(12-1362)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:G(248-418) | Q8N1F7:C(173-815),Q9BVL2:G(248-418) | Q7Z3B4:F(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:G(248-418) | Q8N1F7:C(173-815),Q9BVL2:Y(248-418) | Q7Z3B4:X(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:G(248-418) | Q8N1F7:C(173-815),Q9BVL2:S(248-418) | Q7Z3B4:R(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:G(248-418) | Q8N1F7:C(173-815),Q9BVL2:M(248-418) | Q7Z3B4:L(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:M(248-418) | Q8N1F7:I(173-815),Q9BVL2:M(248-418) | Q7Z3B4:L(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:M(248-418) | Q8N1F7:I(173-815),Q9BVL2:Y(248-418) | Q7Z3B4:X(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:M(248-418) | Q8N1F7:I(173-815),Q9BVL2:G(248-418) | Q7Z3B4:F(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:M(248-418) | Q8N1F7:I(173-815),Q9BVL2:S(248-418) | Q7Z3B4:R(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:Y(248-418) | Q8N1F7:U(173-815),Q9BVL2:M(248-418) | Q7Z3B4:L(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:Y(248-418) | Q8N1F7:U(173-815),Q9BVL2:Y(248-418) | Q7Z3B4:X(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:Y(248-418) | Q8N1F7:U(173-815),Q9BVL2:G(248-418) | Q7Z3B4:F(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:Y(248-418) | Q8N1F7:U(173-815),Q9BVL2:S(248-418) | Q7Z3B4:R(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:G(248-418) | Q8N1F7:C(173-815),Q9BVL2:M(248-418) | Q7Z3B4:L(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:G(248-418) | Q8N1F7:C(173-815),Q9BVL2:Y(248-418) | Q7Z3B4:X(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:G(248-418) | Q8N1F7:C(173-815),Q9BVL2:G(248-418) | Q7Z3B4:F(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:G(248-418) | Q8N1F7:C(173-815),Q9BVL2:S(248-418) | Q7Z3B4:R(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:Y(248-418) | Q8N1F7:U(173-815),Q9BVL2:G(248-418) | Q7Z3B4:F(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:Y(248-418) | Q8N1F7:U(173-815),Q9BVL2:Y(248-418) | Q7Z3B4:X(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:Y(248-418) | Q8N1F7:U(173-815),Q9BVL2:S(248-418) | Q7Z3B4:R(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:Y(248-418) | Q8N1F7:U(173-815),Q9BVL2:M(248-418) | Q7Z3B4:L(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:M(248-418) | Q8N1F7:I(173-815),Q9BVL2:G(248-418) | Q7Z3B4:F(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:M(248-418) | Q8N1F7:I(173-815),Q9BVL2:Y(248-418) | Q7Z3B4:X(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:M(248-418) | Q8N1F7:I(173-815),Q9BVL2:S(248-418) | Q7Z3B4:R(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:M(248-418) | Q8N1F7:I(173-815),Q9BVL2:M(248-418) | Q7Z3B4:L(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:S(248-418) | Q8N1F7:O(173-815),Q9BVL2:G(248-418) | Q7Z3B4:F(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:S(248-418) | Q8N1F7:O(173-815),Q9BVL2:Y(248-418) | Q7Z3B4:X(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:S(248-418) | Q8N1F7:O(173-815),Q9BVL2:S(248-418) | Q7Z3B4:R(128-493)
177,5ijn,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:S(248-418) | Q8N1F7:O(173-815),Q9BVL2:M(248-418) | Q7Z3B4:L(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:S(248-418) | Q8N1F7:O(173-815),Q9BVL2:M(248-418) | Q7Z3B4:L(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:S(248-418) | Q8N1F7:O(173-815),Q9BVL2:Y(248-418) | Q7Z3B4:X(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:S(248-418) | Q8N1F7:O(173-815),Q9BVL2:G(248-418) | Q7Z3B4:F(128-493)
177,5ijo,Q9BVL2,Q8N1F7,Q7Z3B4,Q9BVL2:S(248-418) | Q8N1F7:O(173-815),Q9BVL2:S(248-418) | Q7Z3B4:R(128-493)
178,6pw9,Q9BXJ9,Q9GZZ1,Q9NX55,Q9BXJ9:B(113-841) | Q9GZZ1:A(1-155),Q9BXJ9:B(113-841) | Q9NX55:D(35-129)
179,7ay1,Q9BXW9,Q9NVI1,O94782,Q9BXW9:B(189-1400) | Q9NVI1:A(171-1297),Q9BXW9:B(189-1400) | O94782:D(75-785)
180,3j7y,Q9BYD1,Q7Z2W9,P09001,Q9BYD1:K(2-178) | Q7Z2W9:S(49-204),Q9BYD1:K(2-178) | P09001:E(45-348)
181,5oom,Q9BYD3,Q4U2R6,Q13405,Q9BYD3:F(45-294) | Q4U2R6:i(32-128),Q9BYD3:F(45-294) | Q13405:g(38-166)
181,5ool,Q9BYD3,Q4U2R6,Q13405,Q9BYD3:F(45-294) | Q4U2R6:i(32-128),Q9BYD3:F(45-294) | Q13405:g(38-166)
181,3j7y,Q9BYD3,Q4U2R6,Q13405,Q9BYD3:F(45-294) | Q4U2R6:i(32-127),Q9BYD3:F(45-294) | Q13405:g(38-166)
182,7cun,Q9H0H0,Q9NVH2,P30153,Q9H0H0:B(32-1202) | Q9NVH2:G(21-928),Q9H0H0:B(32-1202) | P30153:P(8-589)
